,Name,Team,Categories,Speaker Scores
211,Katiana Indrasasana,WSDC Indonesia LI,"ESL, Schools","['77', '75', '80', '73', '78']"
212,Anqi Li,Oxford LR,ESL,"['76', '77', '74', '79', '77']"
213,Freddy Simonnet-Lefevre,St Andrews B,,"['74', '75', '78', '79', '77']"
214,Kanika Shokeen,LSR DU A,ESL,"['74', '80', '75', '76', '78']"
215,Shvabh Chakarwarti,GLC MC,ESL,"['74', '78', '77', '75', '79']"
216,Anthony Galipeau,Carleton OG,,"['76', '80', '75', '77', '75']"
217,Tan Yao Kun,year of the d(OX)bridge,,"['75', '78', '76', '76', '77']"
218,Haruka Sawazaki,Tokeiyo A,"ESL, EFL","['77', '76', '77', '74', '78']"
219,Rachel Han,NUS HL,,"['76', '74', '77', '77', '78']"
220,Sofia Malika Djoj,WSDC Indonesia DC,"ESL, Schools","['76', '76', '77', '79', '74']"
221,Isabelle Healy,Phil C,,"['75', '74', '77', '76', '80']"
222,S. Sriram,CU AS,ESL,"['80', '75', '79', '71', '77']"
223,Abhinav Mohanty,One half of UCD l&H C and the foun,,"['75', '75', '77', '79', '76']"
224,Jamoliddin Ergash-zoda,SolBridge A,"ESL, EFL","['75', '75', '78', '77', '77']"
225,David Zu,Snorlax,Schools,"['75', '78', '78', '76', '75']"
226,Shivani Verma,IITB B,ESL,"['75', '76', '76', '77', '78']"
227,Jack Boag,Aberdeen BF,,"['75', '75', '76', '78', '78']"
228,Alex Zhu,Snorlax,Schools,"['76', '78', '77', '76', '75']"
229,Ricky Jin,SHS A,"ESL, Schools","['76', '76', '78', '78', '74']"
230,Ling Yan Pui Matthew,CUHK C,,"['76', '77', '73', '77', '79']"
231,Alek Selveliev,UNWE A,ESL,"['79', '75', '75', '78', '75']"
232,Wadika Faisal,"Wait, when is that in PST??",,"['77', '78', '75', '76', '76']"
233,Prosper Michael Ametu,KNUST Z,ESL,"['78', '76', '74', '76', '78']"
234,Saad Khan,UCDS KK,,"['78', '78', '70', '80', '75']"
235,Andy Tran,Phil C,,"['74', '73', '77', '76', '81']"
236,Wong Wang Chit Wilfred,CUHK C,,"['75', '76', '73', '78', '79']"
237,Githmi Rabel,NYUAD A,ESL,"['75', '79', '76', '76', '75']"
238,Ariel Lim,year of the d(OX)bridge,,"['73', '77', '78', '75', '78']"
239,Victor Bervoets,Vienna BU,ESL,"['75', '76', '77', '75', '78']"
240,Robert Ferguson,Aberdeen BF,,"['75', '76', '77', '77', '76']"
241,Sarah Dewar,GUU B,,"['77', '76', '79', '77', '72']"
242,Sidd Nagrath,Prepping for WUDC 2024,"ESL, Schools","['77', '76', '79', '73', '76']"
243,Georgia Barclay,Otago Eggplant,,"['74', '78', '76', '75', '78']"
244,Adelya Dauletkyzy,HunterxHunter,"ESL, EFL","['79', '76', '73', '75', '78']"
245,Ashley Fan,Princeton FW,,"['76', '76', '78', '76', '75']"
246,Andy Wang,Harvard D,,"['75', '78', '76', '73', '79']"
247,Sarah Jones,One half of UCD l&H C and the foun,,"['77', '75', '76', '78', '75']"
