,Round Name,Panel,Rankings
61,Round 5,"Umar BuckusⒸ , Antara Labiba Nikita , Tanay Jacob","['3 JLU B (OO)', '2 Trevor Noah (OG)', '1 Swing 3 (CG)', '0 Swing 2 (CO)']"
62,Round 5,"Adya SharmaⒸ , Vanshika Saraf","['3 VIT 0 (CG)', '2 Proud Tomatoes (CO)', '1 John Oliver (OO)', '0 Mastermind Uttara 1 (OG)']"
63,Round 5,"Ajwah Nadeem Ⓒ , Daryl , Shreya.A","['3 Smart club Aalu Paratha (CG)', '2 WDA 1 (OG)', '1 Nervous Shouty Caps (CO)', '0 WDA 5 (OO)']"
64,Round 5,"Madhav SharmaⒸ , Shruti Poddar  , Vedya Janardhanan","['3 Smart Club A (CG)', '2 Simping for Ku**** (CO)', '1 WDA 3 (OO)', '0 SWAKYOT (OG)']"
65,Round 6,"Saketh KanumuriⒸ , Shruti","['3 SWAKYOT (CO)', '2 AOT Franchise (CG)', '1 MMU2 (OO)', '0 Warriors (OG)']"
66,Round 6,SrijanⒸ,"['3 Ateneo Senior High School HSHS (OO)', '2 WDA 2 (CG)', '1 D: (CO)', '0 Banarasiya (OG)']"
67,Round 6,"Madhav SharmaⒸ , Ananya","['3 Kamla Ka Hamla (OG)', '2 Boulevard of Broken Teams (OO)', '1 NUJS (CG)', '0 The Resistance (CO)']"
68,Round 6,"Matthew Conley-EvansⒸ , Utkarsh Mishra","['3 Nervous Shouty Caps (CG)', '2 chum bucket (CO)', '1 WDA 5 (OG)', '0 Seth Myers (OO)']"
69,Round 6,"Rohan GroverⒸ , Vedya Janardhanan","['3 Worship And Prayer (OG)', ""2 She doesn't study Grammar on Monda (CG)"", '1 CU ACC1 (OO)', '0 Mastermind Uttara 1 (CO)']"
70,Round 6,"Revan Lim TJⒸ , Shruti Poddar","['3 RM Stans (OO)', '2 CU FBDA (OG)', '1 WDA 1 (CG)', '0 GLC 1 (CO)']"
71,Round 6,"Carlo CastilloⒸ , T.Angga Djovangka P","['3 Proud Tomatoes (OG)', '2 CUDS A (CG)', ""1 Philosopher's Rock (OO)"", '0 Smart Club A (CO)']"
72,Round 6,"Adya SharmaⒸ , reed","['3 Smart Club Aandas (OG)', '2 Smart Club B (OO)', '1 CUDS B (CO)', '0 JLU B (CG)']"
73,Round 6,"Umar BuckusⒸ , Tanay Jacob","['3 X Æ A-12 (CO)', '2 Smart club Aalu Paratha (OO)', '1 IBAJUDC A (CG)', '0 Not So Smart Debater (OG)']"
74,Round 6,"Kartik MathurⒸ , Udai","['3 WDA 3 (OG)', '2 Simping for Ku**** (OO)', ""1 It's the end (CG)"", '0 John Oliver (CO)']"
