,Name,Team,Categories,Speaker Scores
541,Beshr Mushannen,WCMQ 1,,"['75', '75', '74', '75', '74', '73', '76', '78', '75']"
542,Danny Chen,Must 1,"ESL, EFL","['74', '73', '75', '73', '77', '75', '76', '75', '77']"
543,Lane Deamant,Edinburgh D,,"['75', '72', '77', '74', '73', '76', '75', '76', '76']"
544,Rr. Halimatu Hanna,Unila,"ESL, EFL","['73', '75', '76', '74', '74', '73', '75', '78', '76']"
545,Eric  Molapo,NUL,ESL,"['71', '75', '72', '76', '79', '77', '75', '75', '74']"
546,Melveer Jay Singh a/l Anajee Singh,Malaya 3,ESL,"['76', '76', '74', '76', '77', '73', '75', '72', '75']"
547,Isabel Birney,UVM 1,,"['73', '71', '74', '74', '77', '76', '77', '75', '77']"
548,Jian Gao,SUFE 1,"ESL, EFL","['77', '72', '75', '76', '76', '72', '77', '76', '73']"
549,Andrijana Ristic,Pep Belgrade A,"ESL, EFL","['74', '70', '75', '73', '77', '77', '73', '78', '77']"
550,Antara Labiba Nikita,NSU A,ESL,"['74', '75', '73', '73', '76', '74', '76', '75', '78']"
551,Asma Shakeel,GUQ,ESL,"['78', '75', '75', '73', '75', '74', '76', '75', '73']"
552,Ilija Dragic,Pep Belgrade A,"ESL, EFL","['74', '70', '76', '73', '78', '77', '73', '76', '77']"
553,Jessica Zapata,Rosario C,"ESL, EFL","['72', '77', '76', '76', '77', '74', '74', '74', '74']"
554,Neda Cerniauskaite,YUU3,ESL,"['74', '72', '75', '74', '74', '74', '77', '78', '76']"
555,Ziying Chan,BHU1,"ESL, EFL","['75', '73', '77', '74', '74', '77', '76', '74', '74']"
556,Nik Misha Adrina,IIUM 4,ESL,"['74', '74', '74', '76', '74', '76', '76', '77', '73']"
557,Yuna Koh,KOREA A,ESL,"['75', '76', '73', '75', '72', '75', '77', '75', '76']"
558,Kamara Azlie  Kamarazaman,Malaya 3,ESL,"['75', '76', '73', '75', '77', '73', '75', '74', '76']"
559,Eran Erez,IDC 1,ESL,"['77', '72', '76', '75', '74', '72', '75', '75', '78']"
560,Sajid Ahmed Chowdhury,IUTDS A,ESL,"['76', '77', '76', '73', '78', '69', '76', '71', '78']"
561,Adri Das,BUET B,"ESL, EFL","['74', '74', '77', '75', '74', '75', '73', '75', '76']"
562,Noor Malik,KC 2,ESL,"['75', '74', '76', '72', '75', '76', '72', '78', '75']"
563,Isabela  Veras,SdDUFC 1,"ESL, EFL","['75', '74', '79', '71', '74', '76', '76', '73', '75']"
564,Crescensia  Melissa,Indonesia 3,"ESL, EFL","['74', '77', '74', '73', '76', '74', '74', '76', '75']"
565,Parth Modi,GMCB 1,ESL,"['76', '74', '76', '76', '76', '76', '66', '77', '76']"
566,Matthew Sagito,Parahyangan 1,"ESL, EFL","['74', '77', '77', '74', '73', '76', '75', '75', '72']"
567,Akanksha Mishra,SXCM CM,,"['74', '65', '78', '77', '77', '75', '73', '77', '77']"
568,Abeer Elsiddig,UofK B,"ESL, EFL","['76', '72', '74', '76', '75', '73', '78', '76', '73']"
569,Caitlin Farrell,Cambridge FM,,"['72', '75', '74', '76', '77', '75', '76', '78', '70']"
570,Stephani Valentina,UNRI 2,"ESL, EFL","['76', '74', '76', '71', '74', '77', '72', '78', '75']"
571,Nicolas Seltzer,ADA 1,"ESL, EFL","['74', '73', '75', '77', '75', '74', '76', '76', '72']"
572,Mazin Almahdi,UofK A,"ESL, EFL","['73', '74', '74', '76', '73', '74', '76', '76', '76']"
573,Didar  Tutan,Koc A,ESL,"['74', '76', '73', '76', '74', '74', '78', '76', '71']"
574,Sayeed   Bin Mohiuddin,Chittagong B,"ESL, EFL","['73', '76', '76', '70', '76', '79', '75', '74', '73']"
575,Gabriel  Affonso,Coimbra 1,"ESL, EFL","['75', '73', '78', '73', '73', '75', '77', '72', '76']"
576,Christopher Schön,ETH A,,"['73', '75', '74', '78', '74', '77', '73', '74', '74']"
577,Shahjalal Hossain Sium,SSMC,ESL,"['76', '73', '73', '73', '78', '74', '74', '77', '73']"
578,Iandra  Castro,SdDUFC 1,"ESL, EFL","['75', '74', '78', '71', '74', '76', '75', '73', '75']"
579,Xiaolu Bai,PKU 3,"ESL, EFL","['76', '73', '74', '73', '73', '79', '74', '73', '76']"
580,Gianluca  Piran,ADA 1,"ESL, EFL","['73', '73', '76', '76', '74', '72', '75', '78', '73']"
581,Arjon Tripura,Chittagong B,"ESL, EFL","['74', '75', '77', '67', '76', '79', '76', '74', '72']"
582,Katarina Maljković,Split A,"ESL, EFL","['74', '72', '74', '75', '75', '75', '78', '74', '73']"
583,Kah Hee Ng,HKU A,,"['74', '77', '73', '77', '75', '73', '73', '75', '73']"
584,Hyeon Jeong Booh,KOREA A,ESL,"['74', '76', '72', '75', '71', '74', '76', '76', '76']"
585,Maryam Arabi,WCMQ 1,,"['75', '73', '73', '74', '75', '73', '75', '78', '74']"
586,Max Dunbar,RRIS 1,,"['74', '74', '75', '76', '76', '76', '75', '73', '71']"
587,Lucas Lima,Coimbra 1,"ESL, EFL","['74', '74', '77', '72', '73', '74', '76', '74', '76']"
588,Renco Balić,Split A,"ESL, EFL","['73', '75', '74', '75', '75', '76', '77', '73', '72']"
589,MD. MAHADI RAHMAN,Premier 1,ESL,"['77', '73', '77', '74', '75', '73', '74', '72', '75']"
590,Minh Tu Le,FUV 1,,"['75', '74', '75', '73', '76', '75', '74', '78', '69']"
591,Brandon Hong,Vassar 2,,"['73', '73', '75', '73', '77', '72', '75', '76', '75']"
592,Farhan Israq   Haque,BUP 1,"ESL, EFL","['75', '76', '73', '75', '73', '74', '75', '76', '72']"
593,Nana  Griffiths,UENR 2,ESL,"['69', '79', '75', '73', '73', '75', '74', '75', '76']"
594,Kenneth Janovan,ATMA 2,"ESL, EFL","['76', '70', '75', '76', '76', '74', '74', '75', '73']"
595,Dhea R. Khaliza,TEKNOKRAT,,"['72', '71', '74', '74', '76', '72', '77', '77', '75']"
596,Alif Arshad Bakshi,IUTDS A,ESL,"['76', '76', '75', '73', '77', '69', '75', '70', '77']"
597,Lina Ahmed,WCM-Q 2,,"['68', '75', '75', '74', '74', '76', '75', '74', '77']"
598,Hila Tavdi,IDC 1,ESL,"['75', '73', '75', '74', '73', '72', '74', '74', '78']"
599,Ilan Levy,"UTDT, ARG","ESL, EFL","['74', '71', '73', '78', '74', '73', '75', '75', '75']"
600,Ana Laura Montini Giaretta,UFRGS 1,"ESL, EFL","['74', '76', '77', '73', '73', '73', '77', '70', '75']"
601,SHEIKH  MOHAMMED BIN SAYED,Premier 1,ESL,"['76', '73', '78', '73', '75', '72', '74', '73', '74']"
602,Maya Hollander,TAU 3,,"['75', '74', '75', '71', '76', '74', '73', '76', '74']"
603,Sözeri Şahin,Koc A,ESL,"['75', '75', '72', '74', '74', '72', '79', '75', '72']"
604,Fahira Zheryn Azzahra,UNRI 2,"ESL, EFL","['74', '74', '76', '71', '72', '77', '72', '77', '74']"
605,Lubna Zar,QU 2,,"['74', '73', '75', '73', '74', '74', '71', '75', '78']"
606,Marco Catella,"UTDT, ARG","ESL, EFL","['74', '71', '72', '77', '75', '74', '75', '73', '76']"
607,Pearl  Nana Ama,UENR 2,ESL,"['69', '78', '76', '71', '73', '74', '76', '76', '74']"
608,Arjun Indru Moorjani,UNTAR,"ESL, EFL","['76', '72', '76', '73', '74', '74', '74', '72', '76']"
609,Sami Altalib,UofK A,"ESL, EFL","['73', '74', '76', '75', '72', '73', '74', '75', '75']"
610,Pallob Poddar,NSU A,ESL,"['73', '74', '73', '73', '75', '73', '75', '74', '77']"
611,Johannes Janosovits,Karlsruhe A,"ESL, EFL","['72', '70', '74', '75', '73', '74', '76', '75', '78']"
612,Rafael  Cabrera Jimenez,Rosario A,"ESL, EFL","['75', '78', '71', '75', '74', '74', '74', '68', '78']"
613,Vincent Chang,ATMA 2,"ESL, EFL","['75', '70', '75', '76', '75', '74', '74', '75', '73']"
614,Owen Webster,UVM 1,,"['73', '70', '73', '74', '75', '74', '76', '75', '76']"
615,Maria Júlia Paschoal Minto,Coimbra 2,"ESL, EFL","['76', '72', '76', '72', '75', '72', '74', '75', '74']"
616,Lucia Radić,Split B,"ESL, EFL","['71', '69', '75', '77', '75', '76', '73', '75', '75']"
617,Emil Meckel,Karlsruhe A,"ESL, EFL","['71', '70', '75', '77', '72', '74', '76', '73', '77']"
618,Jason Chan,HKU 3,ESL,"['74', '73', '74', '73', '75', '76', '72', '74', '74']"
619,Anh Tu  Ngo,JMU A,ESL,"['74', '72', '74', '74', '74', '71', '74', '77', '75']"
620,Evelyn Choy,HKU 3,ESL,"['73', '72', '74', '72', '76', '75', '74', '74', '75']"
621,Divasari Larasati Ulhaq,TEKNOKRAT,,"['73', '71', '73', '74', '75', '72', '76', '76', '75']"
622,Lina Cuadros,Rosario D,"ESL, EFL","['76', '75', '76', '72', '71', '73', '72', '71', '78']"
623,Tiago Tupinambá Pereira Machado,UFRJ A,"ESL, EFL","['74', '70', '78', '73', '77', '75', '75', '70', '72']"
624,Siying Gu,HKU A,,"['73', '76', '72', '75', '76', '72', '74', '74', '72']"
625,Zainab Lilak,UVIC 1,,"['74', '73', '77', '70', '76', '76', '74', '77', '67']"
626,Juan Angulo,Rosario D,"ESL, EFL","['76', '75', '76', '72', '70', '72', '72', '73', '78']"
627,Karan Pathela,MUIC 1,ESL,"['72', '73', '74', '66', '76', '76', '74', '78', '75']"
628,Dennis Dennis,UNTAR,"ESL, EFL","['75', '72', '75', '73', '75', '73', '73', '72', '75']"
629,kihun  song,YUU2,"ESL, EFL","['71', '75', '75', '69', '72', '74', '78', '75', '74']"
630,Inaam Rachid,UFRN 1,ESL,"['72', '74', '72', '72', '74', '76', '75', '72', '76']"
631,Ann Nguyen,FUV 1,,"['75', '72', '74', '72', '76', '75', '72', '78', '69']"
632,Sahar Mohamedelkhatim,UofK B,"ESL, EFL","['75', '74', '75', '74', '74', '73', '70', '75', '73']"
633,Fatma  Elnahas,QU 2,ESL,"['72', '72', '74', '74', '76', '74', '70', '74', '76']"
634,Natrapa Rojchotikul,MUIC 1,ESL,"['72', '73', '74', '64', '77', '75', '74', '78', '75']"
635,Godswill Ifeanyichukwu,MOUA 1,,"['73', '74', '71', '71', '72', '72', '76', '74', '79']"
636,Raphael Dias Barbosa,UFRJ A,"ESL, EFL","['73', '69', '77', '74', '77', '75', '76', '69', '72']"
637,Estefany Guecha Sanchez,Rosario A,"ESL, EFL","['74', '76', '71', '72', '75', '73', '75', '68', '77']"
638,Yousef Al-Najjar,WCM-Q 2,,"['65', '74', '76', '73', '75', '75', '74', '73', '76']"
639,José Roberto Fischer Júnior,UFRGS 1,"ESL, EFL","['73', '75', '78', '72', '72', '73', '76', '68', '74']"
640,Ruth Ede,MOUA 1,,"['73', '74', '71', '73', '71', '72', '74', '75', '77']"
641,Felipe Abreu,UFRN 1,"ESL, EFL","['72', '73', '72', '71', '73', '75', '75', '71', '77']"
642,JooEun  Lee,DAE1,ESL,"['74', '72', '72', '74', '72', '74', '71', '75', '74']"
643,Consuelo Funes,UNC,"ESL, EFL","['71', '70', '77', '75', '72', '74', '72', '73', '74']"
644,PETER  ABIAKWU,FUTO A,,"['74', '76', '74', '71', '73', '75', '69', '72', '74']"
645,Sara  Burazer Turko,Split B,"ESL, EFL","['71', '69', '72', '76', '75', '75', '72', '73', '75']"
646,Or Sidlik,TAU 3,ESL,"['73', '75', '72', '70', '75', '72', '73', '75', '73']"
647,Maor Shlifer,Bar-Ilan M&T,"ESL, EFL","['75', '75', '70', '71', '74', '72', '76', '72', '73']"
648,Zoe Lois  Poku,UENR 1,ESL,"['73', '76', '70', '73', '72', '75', '76', '68', '74']"
649,Ahmad Yusuf Farhan,UNRI 1,"ESL, EFL","['74', '75', '72', '75', '71', '77', '74', '66', '73']"
650,Germán Tamagno,UNC,"ESL, EFL","['71', '70', '77', '74', '72', '74', '71', '73', '74']"
651,gihee oh,YUU2,"ESL, EFL","['71', '73', '74', '68', '72', '73', '77', '75', '73']"
652,Ayesha Ahmed,QU 1,,"['76', '73', '74', '71', '74', '71', '72', '71', '74']"
653,Jiwon  Lee,DAE1,,"['74', '72', '72', '73', '73', '74', '70', '75', '73']"
654,Jessica Campbell,UTech Ja. B,,"['74', '73', '73', '71', '73', '70', '71', '75', '75']"
655,Adhe Putri Mursidi,YSU,"ESL, EFL","['73', '69', '75', '73', '76', '71', '73', '69', '76']"
656,Putri Azzahra,UNRI 1,"ESL, EFL","['74', '74', '70', '75', '71', '77', '73', '66', '74']"
657,Clara Martorano,UVM 2,,"['75', '77', '72', '72', '74', '75', '76', '68', '64']"
658,Tomer  Perlstein,Bar-Ilan M&T,"ESL, EFL","['74', '75', '71', '70', '74', '70', '76', '70', '73']"
659,Savira Indah Rahmadanti,YSU,"ESL, EFL","['73', '67', '75', '72', '77', '72', '72', '70', '75']"
660,Nur Ahmed Hossain  Bindu,JUDO 1,"ESL, EFL","['72', '72', '74', '72', '69', '76', '72', '72', '74']"
661,Rachel  Kussick,UVM 2,,"['76', '76', '72', '72', '73', '75', '75', '69', '65']"
662,Sa Eun  Hong,DAE2,,"['73', '75', '74', '67', '75', '72', '75', '66', '73']"
663,Fatima Abdurrahman,QU 1,"ESL, EFL","['75', '73', '72', '70', '72', '70', '72', '69', '73']"
664,Andrijana Stojkovic,Singidunum A,"ESL, EFL","['69', '68', '74', '70', '74', '74', '71', '71', '73']"
665,Sunmin Lee,DAE2,,"['72', '75', '72', '66', '76', '72', '74', '66', '71']"
666,Jaiden Morrison,UTech Ja. B,,"['69', '71', '68', '72', '74', '70', '69', '74', '75']"
667,Amori Jarrett,UTech Ja. 1,,"['72', '69', '74', '70', '73', '73', '72', '67', '71']"
668,Siyoung  Lee,IDS,"ESL, EFL","['73', '58', '72', '68', '75', '75', '72', '71', '75']"
669,Santiago Sozzi,UCEMA,"ESL, EFL","['73', '73', '72', '60', '71', '74', '74', '70', '70']"
670,Aziz Khakimbaev,TSUL 1,"ESL, EFL","['75', '67', '67', '72', '74', '71', '74', '67', '70']"
671,Jonghyun Lee,IDS,ESL,"['74', '58', '72', '68', '75', '74', '70', '71', '73']"
672,Kamronbek Turabekov,TSUL 1,"ESL, EFL","['75', '60', '67', '73', '74', '72', '74', '67', '71']"
673,Guadalupe Sferco,UCEMA,"ESL, EFL","['71', '72', '73', '60', '69', '73', '73', '72', '70']"
674,Emma Jones,UADS 1,,"['78', '78', '77', '82', '—', '77', '82', '81', '73']"
675,Jenny Li,MUDS B,,"['—', '75', '80', '78', '78', '81', '76', '78', '75']"
676,Emma Chan,GUU A,,"['79', '78', '80', '79', '75', '76', '76', '—', '77']"
677,Harshit  Bhasin,JHU A,ESL,"['78', '81', '78', '78', '75', '76', '77', '—', '75']"
678,Ilinca Berinde,Leiden A,ESL,"['75', '75', '78', '79', '79', '77', '81', '—', '74']"
679,James  Cachola,XU 2,ESL,"['79', '76', '77', '77', '—', '78', '77', '78', '75']"
680,Freddy Simonnet-Lefevre,St Andrews B,,"['78', '75', '78', '80', '77', '78', '—', '74', '77']"
681,Maxwell Denson,Aberdeen DW,,"['77', '74', '76', '71', '76', '—', '78', '76', '83']"
682,Arunasva Bhuyan,EDS 2,,"['75', '75', '76', '77', '77', '78', '—', '76', '75']"
683,Eden Raviv,RRIS 1,,"['74', '75', '77', '77', '77', '76', '76', '74', '—']"
684,Grace Chidinma,ABSU GM,ESL,"['75', '76', '74', '75', '74', '74', '79', '77', '—']"
685,Xiang Chen,PKU 3,"ESL, EFL","['77', '74', '75', '73', '—', '78', '74', '74', '76']"
686,Vusi Mashinini,NUL,ESL,"['72', '74', '75', '76', '78', '76', '76', '—', '74']"
687,Katarina Lazic,Belgrade B,"ESL, EFL","['76', '77', '76', '69', '74', '76', '—', '76', '74']"
688,Daniel Rocha,FGV 1,"ESL, EFL","['74', '74', '75', '—', '75', '76', '76', '74', '74']"
689,Nafis Kazi,BUP 1,"ESL, EFL","['75', '75', '73', '75', '74', '—', '76', '77', '73']"
690,Ali Abdilatif Ali,Strathmore A,,"['77', '75', '75', '74', '—', '75', '76', '72', '74']"
691,Sameer  Shaik,Rvce1,,"['75', '77', '71', '75', '73', '73', '76', '76', '—']"
692,Gustavo Mendes,UFMG 2,"ESL, EFL","['73', '73', '74', '74', '76', '—', '74', '72', '78']"
693,Vanessa Hernandez,UNAL A,"ESL, EFL","['71', '75', '—', '74', '73', '76', '74', '74', '76']"
694,Max Swan,Vassar 2,,"['73', '72', '76', '74', '75', '72', '74', '76', '—']"
695,Winda Wang,PKU 2,"ESL, EFL","['74', '—', '74', '72', '73', '74', '75', '73', '76']"
696,Louise Lin,PKU 2,"ESL, EFL","['75', '72', '—', '72', '73', '73', '74', '72', '76']"
697,Pedro Falcone,Coimbra 2,"ESL, EFL","['76', '70', '75', '71', '—', '72', '73', '73', '73']"
698,Rafael  Kofi-Amankwah,UENR 1,ESL,"['72', '—', '71', '74', '71', '75', '76', '67', '74']"
699,Hector  Lusinchi,Venezuela 1,"ESL, EFL","['—', '66', '75', '71', '73', '69', '74', '74', '76']"
700,Alegria Lusinchi,Venezuela 1,"ESL, EFL","['—', '64', '73', '72', '72', '70', '74', '73', '76']"
701,Guzal Tojiboeva,Solbridge 3,"ESL, EFL","['72', '68', '73', '74', '75', '69', '72', '69', '—']"
702,Bilguudei Khandarmaa,Solbridge 3,"ESL, EFL","['72', '69', '72', '73', '74', '69', '73', '69', '—']"
703,Aliza Faber,HUJI A,,"['78', '79', '81', '83', '78', '78', '—', '—', '75']"
704,Scott Kim,VU1,,"['76', '—', '76', '76', '77', '73', '—', '79', '81']"
705,Nicolo Macoy,XU 2,ESL,"['77', '76', '76', '76', '—', '—', '76', '78', '75']"
706,Shraddha Kulkarni,Rvce1,,"['77', '76', '72', '76', '74', '75', '—', '—', '80']"
707,Kawsar Kana,Strathmore A,,"['77', '—', '75', '75', '78', '74', '75', '—', '74']"
708,Ayisha Abdul-Somed,Ayiwoli Awedaga Mahadi,,"['71', '—', '73', '—', '77', '76', '76', '76', '74']"
709,Elysia Chung,"SMU(A), SINGAPORE",,"['75', '72', '77', '73', '74', '76', '75', '—', '—']"
710,Adam  Chapnik,Vassar 1,,"['75', '78', '73', '—', '77', '—', '67', '73', '76']"
711,Ban Shen Ho,"SMU(A), SINGAPORE",,"['74', '70', '77', '72', '76', '76', '73', '—', '—']"
712,Gabriela Sá,UFMG 2,"ESL, EFL","['73', '73', '75', '—', '76', '78', '74', '69', '—']"
713,Charles Frost,UVIC 1,,"['73', '75', '75', '71', '—', '75', '—', '78', '68']"
714,Zeianne Bosabica,MSU-GSC BD,ESL,"['75', '68', '—', '—', '74', '73', '72', '76', '74']"
715,Erik Thierolf,Jena1,"ESL, EFL","['73', '71', '74', '71', '72', '75', '—', '—', '72']"
716,Yi He,Jena1,"ESL, EFL","['74', '71', '71', '71', '73', '75', '—', '—', '72']"
717,Rokeya  Asha,JUDO 1,"ESL, EFL","['73', '72', '75', '72', '69', '—', '72', '73', '—']"
718,Malik Fenton,UTech Ja. 1,,"['72', '70', '—', '—', '73', '71', '73', '67', '72']"
719,Devesh  Kodnani,Chicago A,,"['79', '80', '—', '82', '81', '80', '81', '—', '—']"
720,Atangana Olivier,"(UYII, COMSU)",,"['77', '78', '77', '75', '—', '—', '—', '75', '80']"
721,Bradley Jakes,"(UYII, COMSU)",,"['—', '77', '—', '74', '—', '74', '73', '75', '80']"
722,Oyala poul,Swing OT,ESL,"['—', '—', '—', '71', '76', '76', '76', '72', '74']"
723,Speaker 2592,BRAC 2,ESL,"['71', '76', '73', '73', '76', '—', '—', '75', '—']"
724,Julvin Xu,Indonesia 3,"ESL, EFL","['73', '74', '74', '73', '—', '—', '—', '75', '75']"
725,Mahadi Awedaga Ayiwoli,Ayiwoli Awedaga Mahadi,,"['—', '74', '73', '71', '—', '75', '76', '75', '—']"
726,Sujato Datta,PU 1,ESL,"['74', '76', '73', '76', '74', '70', '—', '—', '—']"
727,Hillary Turinawe,Swing OT,ESL,"['—', '—', '—', '72', '75', '75', '75', '71', '75']"
728,Mascot  Serg,FUTO A,,"['73', '76', '—', '70', '73', '—', '—', '73', '75']"
729,Priyanka  Das,PU 1,,"['72', '78', '75', '78', '73', '—', '—', '—', '—']"
730,Firdavs Uzakov,UWED1,"ESL, EFL","['73', '76', '73', '68', '72', '—', '—', '—', '—']"
731,Jaxongir Adizov,UWED1,"ESL, EFL","['73', '74', '73', '68', '72', '—', '—', '—', '—']"
732,Andjela Mihailovic,Singidunum A,"ESL, EFL","['69', '68', '—', '—', '—', '—', '68', '70', '72']"
733,Flora Baek,BDU1,,"['75', '75', '78', '78', '—', '—', '—', '—', '—']"
734,Minh Chau Hoang,BDU1,,"['74', '74', '77', '77', '—', '—', '—', '—', '—']"
735,Matt Liu,NNU 1,"ESL, EFL","['74', '74', '74', '76', '—', '—', '—', '—', '—']"
736,Speaker 3178,Team 1436,ESL,"['74', '75', '74', '72', '—', '—', '—', '—', '—']"
737,Lycca Teñoso,PLM 1,ESL,"['73', '74', '73', '75', '—', '—', '—', '—', '—']"
738,Speaker 3179,Team 1436,ESL,"['74', '73', '73', '72', '—', '—', '—', '—', '—']"
739,Xiyu He,East China 1,"ESL, EFL","['74', '74', '—', '—', '—', '—', '—', '—', '—']"
740,Xiaoyun Zhang,East China 1,"ESL, EFL","['75', '73', '—', '—', '—', '—', '—', '—', '—']"
741,Chakrya Choeun,CamEd 2,,"['73', '—', '—', '—', '—', '—', '—', '—', '—']"
742,Aaron Thomas De Guia,PLM 1,,"['—', '73', '—', '—', '—', '—', '—', '—', '—']"
743,Sen Neang Chhun,CamEd 2,,"['69', '—', '—', '—', '—', '—', '—', '—', '—']"
744,Paul Oyala,SWING TO,ESL,"['—', '—', '—', '—', '—', '—', '—', '—', '—']"
745,Kivary Bin,CamEd 1,ESL,"['—', '—', '—', '—', '—', '—', '—', '—', '—']"
746,Dariya Ea,CamEd 1,ESL,"['—', '—', '—', '—', '—', '—', '—', '—', '—']"
747,Hillary Turinawe,SWING TO,ESL,"['—', '—', '—', '—', '—', '—', '—', '—', '—']"
