,Name,Team,Categories,Speaker Scores
34,Shahed Sami,SDC 1,,"['73', '78', '79', '76', '76', '78']"
35,Mohammad Shafin Al Abdullah,SDC 2,Novice,"['78', '77', '78', '77', '75', '75']"
36,Anondo Sreyan,VH 1,Novice,"['75', '77', '77', '78', '77', '76']"
37,Sahib Rahman Khan,JDC 3,Novice,"['76', '79', '78', '75', '76', '76']"
38,Farhat Fatiha Chowdhury,Ideal 2,Novice,"['73', '78', '78', '78', '79', '74']"
39,Marjukar Rahib,GSCDC 1,Novice,"['75', '76', '78', '76', '79', '76']"
40,Kayanat Zahir,CDS 1,Novice,"['78', '75', '76', '75', '76', '80']"
41,Moontaha Zahedee,ESS 1,,"['76', '76', '77', '76', '77', '78']"
42,Asharah Nusaybah Jaman,SD 2,,"['76', '74', '77', '77', '77', '78']"
43,Adib Ferdous,NDDC 1,,"['77', '76', '77', '75', '77', '77']"
44,Mir Tahsin,SDS 1,,"['75', '78', '75', '79', '75', '77']"
45,Shihab Sharar Murphy,NDDC 2,Novice,"['77', '78', '76', '75', '75', '78']"
46,Arwin Shams Siddiquee,JDC 2,Novice,"['78', '78', '73', '77', '77', '76']"
47,Fardin Kabir,SDS 1,,"['75', '78', '76', '79', '74', '76']"
48,Sultana Razia,VDC 1,,"['77', '76', '77', '76', '75', '77']"
49,Tanzim Hossain,MM U 1,,"['75', '77', '76', '77', '78', '75']"
50,Redwan Rifat,ACPS 1,Novice,"['74', '77', '76', '75', '77', '79']"
51,Koushin Unber,GH 1,Novice,"['75', '77', '76', '78', '76', '76']"
52,Tasmia Tasnim Adrika,Ideal 1,Novice,"['77', '74', '80', '75', '76', '76']"
53,Faiyaz Ahmed Mozumder,GSCDC 1,Novice,"['77', '75', '78', '75', '78', '75']"
54,Sarah Nawar,CGSD 1,,"['77', '76', '75', '75', '79', '76']"
55,Quazi Raevan,DRMC 1,Novice,"['76', '77', '77', '76', '76', '76']"
56,Tarek Hossain,SDS 1,Novice,"['76', '77', '77', '79', '73', '76']"
57,Shahriar Mahmud,DSDC 2,,"['77', '76', '76', '77', '75', '—']"
58,Khadiza Ahasan,AKS 1,,"['77', '73', '78', '75', '77', '77']"
59,Evan Ashfaque,NDDC 1,,"['74', '74', '78', '76', '78', '77']"
60,Rashikah Tazreen,ACC 1,,"['76', '76', '74', '77', '77', '77']"
61,Redacted,—,,"['75', '75', '77', '75', '76', '79']"
62,Sheikh Raufur Rahim,JDC 2,Novice,"['76', '78', '73', '77', '78', '75']"
63,Ayaz Hamid,GH 1,Novice,"['75', '76', '77', '79', '75', '75']"
64,Ishrak Ahmed Khan,MUBC 1,Novice,"['75', '77', '78', '76', '76', '75']"
65,Wasi Kabir,DRMC 2,Novice,"['76', '76', '74', '76', '76', '79']"
66,Tousif Islam,DGBHS 1,,"['76', '76', '70', '77', '80', '78']"
67,Saidullah Ansari,DRMC 1,,"['76', '78', '76', '74', '76', '77']"
68,Ajwad Murshed,AKS 1,,"['77', '72', '77', '76', '77', '77']"
69,Mahid Abib,FS 1,,"['74', '75', '76', '76', '79', '76']"
70,Mahir Alam,MM U 1,,"['74', '77', '76', '77', '77', '75']"
71,Sanila Moeen,SDC 2,,"['76', '75', '76', '77', '76', '76']"
72,Rubaiyat Samad,ACC 1,,"['76', '77', '75', '76', '76', '76']"
73,Zahi Wali Aadit,SJWS 1,Novice,"['75', '78', '75', '77', '77', '74']"
74,Sharita Fairooz,SDS 2,Novice,"['76', '76', '76', '78', '76', '74']"
75,Md.Sadab Mubtasym,RCPD 1,Novice,"['75', '77', '75', '75', '76', '78']"
