,Name,Team,Categories,Speaker Scores
167,Callistine Jude Lewis,SSC 1,,"['76', '72', '78', '77', '77', '78', '74', '78']"
168,Nazifa Raidah,IUB 1,,"['77', '75', '78', '79', '75', '74', '79', '73']"
169,Maisha Maryam,CUHK 2,,"['79', '71', '75', '75', '77', '80', '76', '77']"
170,Maeve Zhou,RUC 1,EFL,"['78', '68', '78', '75', '76', '80', '78', '77']"
171,Dolly Zhang,SUFE 1,EFL,"['75', '75', '78', '75', '75', '78', '76', '77']"
172,Albrecht Rey Asumbrado,UPMin 1,,"['77', '74', '76', '77', '73', '77', '77', '78']"
173,Raihan Rahman,RUET 1,EFL,"['76', '73', '77', '77', '77', '78', '74', '77']"
174,Vũ Hoàng Anh,DAV 4,EFL,"['74', '78', '74', '76', '73', '77', '78', '79']"
175,R Deeksha,RCL 1,,"['76', '81', '76', '76', '75', '78', '73', '74']"
176,Fong Jing Xian,Sunway 2,,"['77', '75', '76', '76', '75', '76', '77', '76']"
177,Sharon Yang,SUFE 1,EFL,"['75', '76', '77', '75', '75', '77', '76', '77']"
178,Hu Die,NNU 1,EFL,"['76', '76', '75', '75', '75', '78', '77', '76']"
179,Farha Mehezabeen,JU 1,EFL,"['76', '75', '77', '75', '76', '77', '74', '78']"
180,Pat Zeng,SCU 1,EFL,"['75', '75', '75', '77', '79', '76', '76', '75']"
181,Benedict,MSU-GSC 1,,"['76', '73', '75', '77', '75', '76', '78', '78']"
182,Sneha Verma,RCL 1,,"['76', '79', '76', '77', '74', '77', '74', '75']"
183,Aditi Bairagi,RUET 1,EFL,"['77', '73', '78', '77', '75', '77', '74', '77']"
184,Hailey Le,NEU 1,EFL,"['77', '76', '77', '77', '73', '73', '76', '79']"
185,Anisya Alistasya,UNRAM 1,EFL,"['76', '78', '75', '77', '72', '79', '77', '74']"
186,Yolanda Yang,BFSU 1,EFL,"['78', '78', '72', '75', '73', '79', '77', '76']"
187,Zelda Yu,RUC 1,EFL,"['77', '68', '77', '75', '76', '80', '79', '76']"
188,Wu Tong,XISU 1,EFL,"['76', '74', '75', '76', '77', '77', '75', '77']"
189,Jagannath Jha,SSC 1,,"['76', '73', '77', '76', '77', '77', '74', '77']"
190,La Gia Long,NEU 1,EFL,"['76', '77', '77', '77', '73', '73', '76', '78']"
191,Dineth Hettiarachchi,UCSC 1,EFL,"['76', '76', '79', '75', '75', '78', '76', '72']"
192,Vieri Adi Dharma Puguh Putra,ULM 1,EFL,"['76', '76', '77', '75', '75', '75', '77', '75']"
193,Muntasir Mansur,JU 1,EFL,"['76', '75', '77', '76', '75', '76', '74', '77']"
194,Md. Serajus Salekin,NSU 2,EFL,"['76', '76', '74', '78', '76', '75', '76', '75']"
195,Wang Liqing,NUSTZJ 1,EFL,"['77', '77', '74', '74', '76', '75', '76', '77']"
196,Mehrab Shadat,SUST 1,EFL,"['74', '74', '78', '76', '76', '77', '75', '76']"
197,Zhang Zeyuan,SUS 1,EFL,"['77', '76', '75', '75', '73', '76', '78', '76']"
198,Tang Liangjia,SUS 1,EFL,"['76', '76', '76', '74', '73', '77', '77', '77']"
199,Ojas Date,ILS 1,,"['76', '74', '78', '74', '77', '76', '74', '77']"
200,Yang Yang,NUSTZJ 1,EFL,"['76', '77', '73', '74', '76', '75', '78', '77']"
201,River Yuan,ZISU 1,EFL,"['77', '77', '76', '75', '76', '78', '74', '73']"
202,Estherina Mulyani,ULM 1,EFL,"['76', '73', '78', '75', '76', '74', '78', '76']"
203,Cecilia Tiara Liong,UI 2,EFL,"['77', '76', '75', '72', '75', '78', '76', '77']"
204,Li Pinyang,UCAS 1,EFL,"['75', '72', '77', '75', '75', '76', '79', '77']"
205,Charisse Low,Sunway 2,,"['77', '75', '77', '75', '74', '75', '77', '75']"
206,Yohei Horiguchi,Keio 2,EFL,"['77', '76', '76', '75', '73', '75', '78', '75']"
207,M Abrar Muhit,BUET 2,EFL,"['77', '75', '75', '77', '74', '77', '73', '77']"
208,Jamie Wu,SISU 1,EFL,"['74', '76', '72', '77', '76', '76', '77', '77']"
209,Farhan Israq Haque,BUP 1,EFL,"['76', '73', '77', '76', '73', '77', '75', '78']"
210,Olawoye Oyinbolade,Taylors 2,,"['78', '76', '77', '75', '74', '73', '74', '78']"
211,Liu Chunxi,SCISU 1,,"['76', '75', '76', '74', '75', '76', '76', '76']"
212,Lê Minh Tú,FUV 1,EFL,"['75', '76', '76', '77', '76', '74', '76', '74']"
213,Thành Phát Nguyễn,HLU 1,EFL,"['75', '74', '75', '77', '76', '75', '77', '75']"
214,Alvi Tonoy,BUP 1,EFL,"['76', '74', '77', '75', '75', '76', '74', '77']"
215,Aaryaman Pathare,ILS 1,,"['76', '74', '77', '73', '77', '76', '75', '76']"
216,Ceci Gu,SISU 1,EFL,"['75', '75', '72', '77', '76', '75', '77', '77']"
217,Shahjalal Hossain Sium,SSMC 1,EFL,"['77', '75', '75', '76', '74', '77', '78', '72']"
218,Jannatul  Naim,CU 1,EFL,"['77', '75', '75', '77', '75', '78', '76', '71']"
219,Melson,UTP 1,,"['72', '77', '75', '73', '77', '76', '80', '74']"
220,Zulfadhli,UTP 1,,"['68', '79', '77', '74', '77', '76', '79', '74']"
221,Zhou Sijia,SCISU 1,,"['75', '75', '76', '75', '75', '75', '76', '76']"
222,Cao Xiaoyi,CUHKSZ 1,EFL,"['75', '75', '75', '77', '76', '77', '74', '74']"
223,Takushi Kobayashi,Keio 2,EFL,"['76', '77', '76', '76', '72', '74', '77', '75']"
224,Hugh Yao Haotian,BHU 1,EFL,"['78', '77', '76', '75', '73', '75', '76', '73']"
225,Fan Zelin,ZJGSU 1,EFL,"['75', '73', '77', '78', '75', '75', '77', '73']"
